date,store_id,city,product,units_sold,price,revenue
2025-04-25,S01,Mumbai,Cappuccino,6,87.18,523.08
2025-04-25,S01,Mumbai,Americano,4,109.98,439.92
2025-04-25,S01,Mumbai,Mocha,4,129.75,519.0
2025-04-25,S02,Delhi,Espresso,3,52.06,156.18
2025-04-25,S02,Delhi,Latte,5,73.08,365.4
2025-04-25,S02,Delhi,Cappuccino,4,91.6,366.4
2025-04-25,S02,Delhi,Americano,4,107.83,431.32
2025-04-25,S02,Delhi,Mocha,3,133.18,399.54
2025-04-25,S03,Bengaluru,Espresso,9,51.53,463.77
2025-04-25,S03,Bengaluru,Latte,5,69.05,345.25
2025-04-25,S03,Bengaluru,Cappuccino,6,89.29,535.74
2025-04-25,S03,Bengaluru,Americano,2,108.16,216.32
2025-04-25,S03,Bengaluru,Mocha,6,127.41,764.46
2025-04-25,S04,Chennai,Espresso,5,63.74,318.7
2025-04-25,S04,Chennai,Latte,5,69.27,346.35
2025-04-25,S04,Chennai,Cappuccino,6,86.65,519.9
2025-04-25,S04,Chennai,Americano,1,107.87,107.87
2025-04-25,S04,Chennai,Mocha,7,124.33,870.31
2025-04-25,S05,Kolkata,Espresso,6,54.62,327.72
2025-04-25,S05,Kolkata,Latte,1,70.52,70.52
2025-04-25,S05,Kolkata,Cappuccino,4,86.8,347.2
2025-04-25,S05,Kolkata,Americano,4,97.54,390.16
2025-04-25,S05,Kolkata,Mocha,6,125.96,755.76
2025-04-26,S01,Mumbai,Espresso,4,58.15,232.6
2025-04-26,S01,Mumbai,Latte,5,75.08,375.4
2025-04-26,S01,Mumbai,Cappuccino,2,85.62,171.24
2025-04-26,S01,Mumbai,Americano,4,105.72,422.88
2025-04-26,S01,Mumbai,Mocha,5,130.26,651.3
2025-04-26,S02,Delhi,Espresso,4,49.28,197.12
2025-04-26,S02,Delhi,Latte,7,55.13,385.91
2025-04-26,S02,Delhi,Cappuccino,4,91.81,367.24
2025-04-26,S02,Delhi,Americano,5,114.86,574.3
2025-04-26,S02,Delhi,Mocha,8,125.57,1004.56
2025-04-26,S03,Bengaluru,Espresso,7,53.68,375.76
2025-04-26,S03,Bengaluru,Latte,6,68.25,409.5
2025-04-26,S03,Bengaluru,Cappuccino,5,83.92,419.6
2025-04-26,S03,Bengaluru,Americano,0,106.09,0.0
2025-04-26,S03,Bengaluru,Mocha,5,127.85,639.25
2025-04-26,S04,Chennai,Espresso,5,49.6,248.0
2025-04-26,S04,Chennai,Latte,4,71.79,287.16
2025-04-26,S04,Chennai,Cappuccino,8,81.81,654.48
2025-04-26,S04,Chennai,Americano,7,111.45,780.15
2025-04-26,S04,Chennai,Mocha,9,131.52,1183.68
2025-04-26,S05,Kolkata,Espresso,5,45.55,227.75
2025-04-26,S05,Kolkata,Latte,4,78.73,314.92
2025-04-26,S05,Kolkata,Cappuccino,4,85.49,341.96
2025-04-26,S05,Kolkata,Americano,3,114.68,344.04
2025-04-26,S05,Kolkata,Mocha,9,131.53,1183.77
2025-04-27,S01,Mumbai,Espresso,4,44.49,177.96
2025-04-27,S01,Mumbai,Latte,6,64.05,384.3
2025-04-27,S01,Mumbai,Cappuccino,4,86.15,344.6
2025-04-27,S01,Mumbai,Americano,10,108.08,1080.8
2025-04-27,S01,Mumbai,Mocha,7,132.19,925.33
2025-04-27,S02,Delhi,Espresso,8,55.05,440.4
2025-04-27,S02,Delhi,Latte,3,58.34,175.02
2025-04-27,S02,Delhi,Cappuccino,10,93.71,937.1
2025-04-27,S02,Delhi,Americano,6,113.46,680.76
2025-04-27,S02,Delhi,Mocha,10,126.56,1265.6
2025-04-27,S03,Bengaluru,Espresso,7,44.06,308.42
2025-04-27,S03,Bengaluru,Latte,3,62.26,186.78
2025-04-27,S03,Bengaluru,Cappuccino,8,80.53,644.24
2025-04-27,S03,Bengaluru,Americano,3,107.73,323.19
2025-04-27,S03,Bengaluru,Mocha,5,132.61,663.05
2025-04-27,S04,Chennai,Espresso,3,46.13,138.39
2025-04-27,S04,Chennai,Latte,4,69.76,279.04
2025-04-27,S04,Chennai,Cappuccino,0,89.39,0.0
2025-04-27,S04,Chennai,Americano,4,114.35,457.4
2025-04-27,S04,Chennai,Mocha,5,128.56,642.8
2025-04-27,S05,Kolkata,Espresso,9,49.73,447.57
2025-04-27,S05,Kolkata,Latte,7,71.43,500.01
2025-04-27,S05,Kolkata,Cappuccino,4,89.28,357.12
2025-04-27,S05,Kolkata,Americano,5,103.37,516.85
2025-04-27,S05,Kolkata,Mocha,3,133.3,399.9
2025-04-28,S01,Mumbai,Espresso,4,48.83,195.32
2025-04-28,S01,Mumbai,Latte,6,68.59,411.54
2025-04-28,S01,Mumbai,Cappuccino,6,80.43,482.58
2025-04-28,S01,Mumbai,Americano,8,109.46,875.68
2025-04-28,S01,Mumbai,Mocha,6,127.71,766.26
2025-04-28,S02,Delhi,Espresso,4,56.95,227.8
2025-04-28,S02,Delhi,Latte,2,78.9,157.8
2025-04-28,S02,Delhi,Cappuccino,4,97.6,390.4
2025-04-28,S02,Delhi,Americano,6,112.16,672.96
2025-04-28,S02,Delhi,Mocha,4,136.44,545.76
2025-04-28,S03,Bengaluru,Espresso,5,48.84,244.2
2025-04-28,S03,Bengaluru,Latte,11,69.52,764.72
2025-04-28,S03,Bengaluru,Cappuccino,2,94.05,188.1
2025-04-28,S03,Bengaluru,Americano,10,108.82,1088.2
2025-04-28,S03,Bengaluru,Mocha,4,128.73,514.92
2025-04-28,S04,Chennai,Espresso,6,57.27,343.62
2025-04-28,S04,Chennai,Latte,3,75.6,226.8
2025-04-28,S04,Chennai,Cappuccino,5,82.15,410.75
2025-04-28,S04,Chennai,Americano,5,106.68,533.4
2025-04-28,S04,Chennai,Mocha,7,136.89,958.23
2025-04-28,S05,Kolkata,Espresso,7,51.01,357.07
2025-04-28,S05,Kolkata,Latte,2,66.59,133.18
2025-04-28,S05,Kolkata,Cappuccino,5,80.91,404.55
2025-04-28,S05,Kolkata,Americano,3,106.67,320.01
2025-04-28,S05,Kolkata,Mocha,2,133.32,266.64
2025-04-29,S01,Mumbai,Espresso,2,42.69,85.38
2025-04-29,S01,Mumbai,Latte,3,75.08,225.24
2025-04-29,S01,Mumbai,Cappuccino,4,81.46,325.84
2025-04-29,S01,Mumbai,Americano,4,106.57,426.28
2025-04-29,S01,Mumbai,Mocha,5,129.92,649.6
2025-04-29,S02,Delhi,Espresso,2,54.24,108.48
2025-04-29,S02,Delhi,Latte,9,78.0,702.0
2025-04-29,S02,Delhi,Cappuccino,8,91.51,732.08
2025-04-29,S02,Delhi,Americano,2,100.77,201.54
2025-04-29,S02,Delhi,Mocha,5,136.2,681.0
2025-04-29,S03,Bengaluru,Espresso,8,57.95,463.6
2025-04-29,S03,Bengaluru,Latte,10,69.87,698.7
2025-04-29,S03,Bengaluru,Cappuccino,2,96.22,192.44
2025-04-29,S03,Bengaluru,Americano,4,111.65,446.6
2025-04-29,S03,Bengaluru,Mocha,4,121.55,486.2
2025-04-29,S04,Chennai,Espresso,4,53.15,212.6
2025-04-29,S04,Chennai,Latte,8,74.85,598.8
2025-04-29,S04,Chennai,Cappuccino,3,90.38,271.14
2025-04-29,S04,Chennai,Americano,4,115.64,462.56
2025-04-29,S04,Chennai,Mocha,5,130.88,654.4
2025-04-29,S05,Kolkata,Espresso,3,46.2,138.6
2025-04-29,S05,Kolkata,Latte,5,64.59,322.95
2025-04-29,S05,Kolkata,Cappuccino,4,84.76,339.04
2025-04-29,S05,Kolkata,Americano,4,106.35,425.4
2025-04-29,S05,Kolkata,Mocha,5,123.03,615.15
2025-04-30,S01,Mumbai,Espresso,4,53.9,215.6
2025-04-30,S01,Mumbai,Latte,4,69.75,279.0
2025-04-30,S01,Mumbai,Cappuccino,8,88.85,710.8
2025-04-30,S01,Mumbai,Americano,4,101.01,404.04
2025-04-30,S01,Mumbai,Mocha,5,121.95,609.75
2025-04-30,S02,Delhi,Espresso,6,44.3,265.8
2025-04-30,S02,Delhi,Latte,7,61.56,430.92
2025-04-30,S02,Delhi,Cappuccino,6,90.31,541.86
2025-04-30,S02,Delhi,Americano,6,115.07,690.42
2025-04-30,S02,Delhi,Mocha,1,134.8,134.8
2025-04-30,S03,Bengaluru,Espresso,7,51.16,358.12
2025-04-30,S03,Bengaluru,Latte,3,65.81,197.43
2025-04-30,S03,Bengaluru,Cappuccino,3,86.68,260.04
2025-04-30,S03,Bengaluru,Americano,6,105.13,630.78
2025-04-30,S03,Bengaluru,Mocha,6,131.56,789.36
2025-04-30,S04,Chennai,Espresso,6,54.54,327.24
2025-04-30,S04,Chennai,Latte,2,73.83,147.66
2025-04-30,S04,Chennai,Cappuccino,3,89.93,269.79
2025-04-30,S04,Chennai,Americano,9,109.75,987.75
2025-04-30,S04,Chennai,Mocha,4,129.13,516.52
2025-04-30,S05,Kolkata,Espresso,3,44.65,133.95
2025-04-30,S05,Kolkata,Latte,5,70.44,352.2
2025-04-30,S05,Kolkata,Cappuccino,5,92.5,462.5
2025-04-30,S05,Kolkata,Americano,6,105.67,634.02
2025-04-30,S05,Kolkata,Mocha,8,126.6,1012.8
2025-05-01,S01,Mumbai,Espresso,5,44.59,222.95
2025-05-01,S01,Mumbai,Latte,0,67.67,0.0
2025-05-01,S01,Mumbai,Cappuccino,8,93.39,747.12
2025-05-01,S01,Mumbai,Americano,7,115.54,808.78
2025-05-01,S01,Mumbai,Mocha,6,134.12,804.72
2025-05-01,S02,Delhi,Espresso,5,59.06,295.3
2025-05-01,S02,Delhi,Latte,5,67.4,337.0
2025-05-01,S02,Delhi,Cappuccino,4,89.33,357.32
2025-05-01,S02,Delhi,Americano,7,106.38,744.66
2025-05-01,S02,Delhi,Mocha,7,127.52,892.64
2025-05-01,S03,Bengaluru,Espresso,2,50.69,101.38
2025-05-01,S03,Bengaluru,Latte,4,73.43,293.72
2025-05-01,S03,Bengaluru,Cappuccino,3,91.34,274.02
2025-05-01,S03,Bengaluru,Americano,10,111.23,1112.3
2025-05-01,S03,Bengaluru,Mocha,9,132.14,1189.26
2025-05-01,S04,Chennai,Espresso,5,56.92,284.6
2025-05-01,S04,Chennai,Latte,3,66.4,199.2
2025-05-01,S04,Chennai,Cappuccino,2,87.87,175.74
2025-05-01,S04,Chennai,Americano,10,114.01,1140.1
2025-05-01,S04,Chennai,Mocha,3,133.09,399.27
2025-05-01,S05,Kolkata,Espresso,7,46.15,323.05
2025-05-01,S05,Kolkata,Latte,6,71.25,427.5
2025-05-01,S05,Kolkata,Cappuccino,9,86.81,781.29
2025-05-01,S05,Kolkata,Americano,4,118.48,473.92
2025-05-01,S05,Kolkata,Mocha,6,130.94,785.64
2025-05-02,S01,Mumbai,Espresso,4,57.92,231.68
2025-05-02,S01,Mumbai,Latte,3,75.21,225.63
2025-05-02,S01,Mumbai,Cappuccino,6,92.7,556.2
2025-05-02,S01,Mumbai,Americano,4,116.52,466.08
2025-05-02,S01,Mumbai,Mocha,7,136.19,953.33
2025-05-02,S02,Delhi,Espresso,6,56.07,336.42
2025-05-02,S02,Delhi,Latte,5,75.74,378.7
2025-05-02,S02,Delhi,Cappuccino,6,82.04,492.24
2025-05-02,S02,Delhi,Americano,6,108.74,652.44
2025-05-02,S02,Delhi,Mocha,7,133.71,935.97
2025-05-02,S03,Bengaluru,Espresso,3,53.41,160.23
2025-05-02,S03,Bengaluru,Latte,5,65.91,329.55
2025-05-02,S03,Bengaluru,Cappuccino,5,86.04,430.2
2025-05-02,S03,Bengaluru,Americano,4,108.26,433.04
2025-05-02,S03,Bengaluru,Mocha,6,121.13,726.78
2025-05-02,S04,Chennai,Espresso,5,49.73,248.65
2025-05-02,S04,Chennai,Latte,4,72.44,289.76
2025-05-02,S04,Chennai,Cappuccino,5,90.43,452.15
2025-05-02,S04,Chennai,Americano,4,101.62,406.48
2025-05-02,S04,Chennai,Mocha,5,135.45,677.25
2025-05-02,S05,Kolkata,Espresso,7,47.78,334.46
2025-05-02,S05,Kolkata,Latte,6,72.02,432.12
2025-05-02,S05,Kolkata,Cappuccino,11,93.2,1025.2
2025-05-02,S05,Kolkata,Americano,4,109.86,439.44
2025-05-02,S05,Kolkata,Mocha,0,124.92,0.0
2025-05-03,S01,Mumbai,Espresso,3,49.71,149.13
2025-05-03,S01,Mumbai,Latte,7,62.47,437.29
2025-05-03,S01,Mumbai,Cappuccino,6,93.26,559.56
2025-05-03,S01,Mumbai,Americano,2,106.47,212.94
2025-05-03,S01,Mumbai,Mocha,5,127.92,639.6
2025-05-03,S02,Delhi,Espresso,7,41.49,290.43
2025-05-03,S02,Delhi,Latte,4,64.24,256.96
2025-05-03,S02,Delhi,Cappuccino,5,94.04,470.2
2025-05-03,S02,Delhi,Americano,6,106.0,636.0
2025-05-03,S02,Delhi,Mocha,14,131.67,1843.38
2025-05-03,S03,Bengaluru,Espresso,9,48.48,436.32
2025-05-03,S03,Bengaluru,Latte,5,66.77,333.85
2025-05-03,S03,Bengaluru,Cappuccino,7,93.21,652.47
2025-05-03,S03,Bengaluru,Americano,5,107.56,537.8
2025-05-03,S03,Bengaluru,Mocha,4,137.0,548.0
2025-05-03,S04,Chennai,Espresso,3,51.68,155.04
2025-05-03,S04,Chennai,Latte,4,65.36,261.44
2025-05-03,S04,Chennai,Cappuccino,7,87.25,610.75
2025-05-03,S04,Chennai,Americano,3,108.87,326.61
2025-05-03,S04,Chennai,Mocha,2,132.78,265.56
2025-05-03,S05,Kolkata,Espresso,3,46.09,138.27
2025-05-03,S05,Kolkata,Latte,4,77.22,308.88
2025-05-03,S05,Kolkata,Cappuccino,3,87.03,261.09
2025-05-03,S05,Kolkata,Americano,2,111.6,223.2
2025-05-03,S05,Kolkata,Mocha,6,131.0,786.0
2025-05-04,S01,Mumbai,Espresso,4,44.99,179.96
2025-05-04,S01,Mumbai,Latte,10,73.41,734.1
2025-05-04,S01,Mumbai,Cappuccino,5,87.7,438.5
2025-05-04,S01,Mumbai,Americano,3,108.74,326.22
2025-05-04,S01,Mumbai,Mocha,5,120.25,601.25
2025-05-04,S02,Delhi,Espresso,6,58.53,351.18
2025-05-04,S02,Delhi,Latte,3,64.19,192.57
2025-05-04,S02,Delhi,Cappuccino,6,92.86,557.16
2025-05-04,S02,Delhi,Americano,5,109.14,545.7
2025-05-04,S02,Delhi,Mocha,9,142.24,1280.16
2025-05-04,S03,Bengaluru,Espresso,4,54.01,216.04
2025-05-04,S03,Bengaluru,Latte,11,65.51,720.61
2025-05-04,S03,Bengaluru,Cappuccino,7,96.18,673.26
2025-05-04,S03,Bengaluru,Americano,6,101.65,609.9
2025-05-04,S03,Bengaluru,Mocha,5,134.13,670.65
2025-05-04,S04,Chennai,Espresso,1,48.62,48.62
2025-05-04,S04,Chennai,Latte,2,63.95,127.9
2025-05-04,S04,Chennai,Cappuccino,5,95.29,476.45
2025-05-04,S04,Chennai,Americano,9,108.95,980.55
2025-05-04,S04,Chennai,Mocha,4,126.48,505.92
2025-05-04,S05,Kolkata,Espresso,5,48.73,243.65
2025-05-04,S05,Kolkata,Latte,9,72.39,651.51
2025-05-04,S05,Kolkata,Cappuccino,5,88.26,441.3
2025-05-04,S05,Kolkata,Americano,5,116.09,580.45
2025-05-04,S05,Kolkata,Mocha,6,134.06,804.36
2025-05-05,S01,Mumbai,Espresso,8,50.5,404.0
2025-05-05,S01,Mumbai,Latte,5,76.58,382.9
2025-05-05,S01,Mumbai,Cappuccino,1,91.81,91.81
2025-05-05,S01,Mumbai,Americano,11,94.76,1042.36
2025-05-05,S01,Mumbai,Mocha,5,134.94,674.7
2025-05-05,S02,Delhi,Espresso,5,44.49,222.45
2025-05-05,S02,Delhi,Latte,7,64.53,451.71
2025-05-05,S02,Delhi,Cappuccino,4,85.73,342.92
2025-05-05,S02,Delhi,Americano,7,102.24,715.68
2025-05-05,S02,Delhi,Mocha,6,130.96,785.76
2025-05-05,S03,Bengaluru,Espresso,7,67.66,473.62
2025-05-05,S03,Bengaluru,Latte,6,67.34,404.04
2025-05-05,S03,Bengaluru,Cappuccino,10,90.73,907.3
2025-05-05,S03,Bengaluru,Americano,3,111.24,333.72
2025-05-05,S03,Bengaluru,Mocha,6,136.83,820.98
2025-05-05,S04,Chennai,Espresso,7,56.24,393.68
2025-05-05,S04,Chennai,Latte,4,57.96,231.84
2025-05-05,S04,Chennai,Cappuccino,2,93.26,186.52
2025-05-05,S04,Chennai,Americano,3,116.58,349.74
2025-05-05,S04,Chennai,Mocha,5,120.29,601.45
2025-05-05,S05,Kolkata,Espresso,3,54.71,164.13
2025-05-05,S05,Kolkata,Latte,3,75.59,226.77
2025-05-05,S05,Kolkata,Cappuccino,1,96.49,96.49
2025-05-05,S05,Kolkata,Americano,4,103.68,414.72
2025-05-05,S05,Kolkata,Mocha,7,128.13,896.91
2025-05-06,S01,Mumbai,Espresso,3,51.6,154.8
2025-05-06,S01,Mumbai,Latte,5,69.08,345.4
2025-05-06,S01,Mumbai,Cappuccino,5,92.93,464.65
2025-05-06,S01,Mumbai,Americano,4,103.26,413.04
2025-05-06,S01,Mumbai,Mocha,4,122.82,491.28
2025-05-06,S02,Delhi,Espresso,7,40.21,281.47
2025-05-06,S02,Delhi,Latte,6,64.71,388.26
2025-05-06,S02,Delhi,Cappuccino,4,80.67,322.68
2025-05-06,S02,Delhi,Americano,3,105.49,316.47
2025-05-06,S02,Delhi,Mocha,3,128.89,386.67
2025-05-06,S03,Bengaluru,Espresso,6,48.38,290.28
2025-05-06,S03,Bengaluru,Latte,4,64.64,258.56
2025-05-06,S03,Bengaluru,Cappuccino,3,99.33,297.99
2025-05-06,S03,Bengaluru,Americano,7,107.29,751.03
2025-05-06,S03,Bengaluru,Mocha,3,126.99,380.97
2025-05-06,S04,Chennai,Espresso,2,46.41,92.82
2025-05-06,S04,Chennai,Latte,5,72.65,363.25
2025-05-06,S04,Chennai,Cappuccino,2,87.57,175.14
2025-05-06,S04,Chennai,Americano,3,107.6,322.8
2025-05-06,S04,Chennai,Mocha,4,123.39,493.56
2025-05-06,S05,Kolkata,Espresso,3,53.5,160.5
2025-05-06,S05,Kolkata,Latte,3,66.39,199.17
2025-05-06,S05,Kolkata,Cappuccino,4,82.61,330.44
2025-05-06,S05,Kolkata,Americano,6,119.13,714.78
2025-05-06,S05,Kolkata,Mocha,4,128.04,512.16
2025-05-07,S01,Mumbai,Espresso,8,53.99,431.92
2025-05-07,S01,Mumbai,Latte,1,68.23,68.23
2025-05-07,S01,Mumbai,Cappuccino,2,91.86,183.72
2025-05-07,S01,Mumbai,Americano,6,106.87,641.22
2025-05-07,S01,Mumbai,Mocha,9,131.27,1181.43
2025-05-07,S02,Delhi,Espresso,6,49.69,298.14
2025-05-07,S02,Delhi,Latte,3,72.46,217.38
2025-05-07,S02,Delhi,Cappuccino,4,73.61,294.44
2025-05-07,S02,Delhi,Americano,5,104.55,522.75
2025-05-07,S02,Delhi,Mocha,4,128.09,512.36
2025-05-07,S03,Bengaluru,Espresso,2,41.36,82.72
2025-05-07,S03,Bengaluru,Latte,1,69.51,69.51
2025-05-07,S03,Bengaluru,Cappuccino,6,87.03,522.18
2025-05-07,S03,Bengaluru,Americano,4,107.51,430.04
2025-05-07,S03,Bengaluru,Mocha,7,130.29,912.03
2025-05-07,S04,Chennai,Espresso,6,52.87,317.22
2025-05-07,S04,Chennai,Latte,3,68.72,206.16
2025-05-07,S04,Chennai,Cappuccino,6,93.32,559.92
2025-05-07,S04,Chennai,Americano,4,114.76,459.04
2025-05-07,S04,Chennai,Mocha,4,125.2,500.8
2025-05-07,S05,Kolkata,Espresso,7,42.64,298.48
2025-05-07,S05,Kolkata,Latte,5,63.48,317.4
2025-05-07,S05,Kolkata,Cappuccino,7,95.33,667.31
2025-05-07,S05,Kolkata,Americano,2,111.14,222.28
2025-05-07,S05,Kolkata,Mocha,4,120.79,483.16
2025-05-08,S01,Mumbai,Espresso,3,48.15,144.45
2025-05-08,S01,Mumbai,Latte,6,72.72,436.32
2025-05-08,S01,Mumbai,Cappuccino,8,94.03,752.24
2025-05-08,S01,Mumbai,Americano,7,111.39,779.73
2025-05-08,S01,Mumbai,Mocha,8,126.92,1015.36
2025-05-08,S02,Delhi,Espresso,9,42.53,382.77
2025-05-08,S02,Delhi,Latte,3,82.14,246.42
2025-05-08,S02,Delhi,Cappuccino,5,99.92,499.6
2025-05-08,S02,Delhi,Americano,6,108.73,652.38
2025-05-08,S02,Delhi,Mocha,3,126.55,379.65
2025-05-08,S03,Bengaluru,Espresso,3,49.49,148.47
2025-05-08,S03,Bengaluru,Latte,7,76.46,535.22
2025-05-08,S03,Bengaluru,Cappuccino,6,86.82,520.92
2025-05-08,S03,Bengaluru,Americano,4,114.66,458.64
2025-05-08,S03,Bengaluru,Mocha,3,131.9,395.7
2025-05-08,S04,Chennai,Espresso,5,49.03,245.15
2025-05-08,S04,Chennai,Latte,7,79.29,555.03
2025-05-08,S04,Chennai,Cappuccino,2,91.91,183.82
2025-05-08,S04,Chennai,Americano,7,106.69,746.83
2025-05-08,S04,Chennai,Mocha,4,125.65,502.6
2025-05-08,S05,Kolkata,Espresso,5,43.45,217.25
2025-05-08,S05,Kolkata,Latte,9,72.61,653.49
2025-05-08,S05,Kolkata,Cappuccino,6,92.78,556.68
2025-05-08,S05,Kolkata,Americano,9,103.42,930.78
2025-05-08,S05,Kolkata,Mocha,4,129.08,516.32
2025-05-09,S01,Mumbai,Espresso,3,49.94,149.82
2025-05-09,S01,Mumbai,Latte,3,64.32,192.96
2025-05-09,S01,Mumbai,Cappuccino,5,85.85,429.25
2025-05-09,S01,Mumbai,Americano,9,104.73,942.57
2025-05-09,S01,Mumbai,Mocha,1,127.85,127.85
2025-05-09,S02,Delhi,Espresso,5,44.3,221.5
2025-05-09,S02,Delhi,Latte,9,66.31,596.79
2025-05-09,S02,Delhi,Cappuccino,2,87.92,175.84
2025-05-09,S02,Delhi,Americano,3,111.68,335.04
2025-05-09,S02,Delhi,Mocha,7,127.7,893.9
2025-05-09,S03,Bengaluru,Espresso,1,43.65,43.65
2025-05-09,S03,Bengaluru,Latte,9,57.26,515.34
2025-05-09,S03,Bengaluru,Cappuccino,3,83.27,249.81
2025-05-09,S03,Bengaluru,Americano,7,111.78,782.46
2025-05-09,S03,Bengaluru,Mocha,7,131.79,922.53
2025-05-09,S04,Chennai,Espresso,6,45.69,274.14
2025-05-09,S04,Chennai,Latte,4,74.05,296.2
2025-05-09,S04,Chennai,Cappuccino,4,94.7,378.8
2025-05-09,S04,Chennai,Americano,7,106.72,747.04
2025-05-09,S04,Chennai,Mocha,5,122.82,614.1
2025-05-09,S05,Kolkata,Espresso,6,51.72,310.32
2025-05-09,S05,Kolkata,Latte,4,72.17,288.68
2025-05-09,S05,Kolkata,Cappuccino,4,91.38,365.52
2025-05-09,S05,Kolkata,Americano,8,112.12,896.96
2025-05-09,S05,Kolkata,Mocha,3,130.49,391.47
2025-05-10,S01,Mumbai,Espresso,5,60.22,301.1
2025-05-10,S01,Mumbai,Latte,4,68.43,273.72
2025-05-10,S01,Mumbai,Cappuccino,5,90.87,454.35
2025-05-10,S01,Mumbai,Americano,5,108.51,542.55
2025-05-10,S01,Mumbai,Mocha,8,136.78,1094.24
2025-05-10,S02,Delhi,Espresso,2,46.66,93.32
2025-05-10,S02,Delhi,Latte,7,66.84,467.88
2025-05-10,S02,Delhi,Cappuccino,9,97.4,876.6
2025-05-10,S02,Delhi,Americano,3,117.38,352.14
2025-05-10,S02,Delhi,Mocha,3,129.98,389.94
2025-05-10,S03,Bengaluru,Espresso,6,44.34,266.04
2025-05-10,S03,Bengaluru,Latte,5,57.81,289.05
2025-05-10,S03,Bengaluru,Cappuccino,10,86.55,865.5
2025-05-10,S03,Bengaluru,Americano,3,114.76,344.28
2025-05-10,S03,Bengaluru,Mocha,11,131.43,1445.73
2025-05-10,S04,Chennai,Espresso,5,52.11,260.55
2025-05-10,S04,Chennai,Latte,1,71.33,71.33
2025-05-10,S04,Chennai,Cappuccino,7,84.82,593.74
2025-05-10,S04,Chennai,Americano,3,110.9,332.7
2025-05-10,S04,Chennai,Mocha,9,126.95,1142.55
2025-05-10,S05,Kolkata,Espresso,5,50.98,254.9
2025-05-10,S05,Kolkata,Latte,4,76.16,304.64
2025-05-10,S05,Kolkata,Cappuccino,2,91.46,182.92
2025-05-10,S05,Kolkata,Americano,6,115.7,694.2
2025-05-10,S05,Kolkata,Mocha,11,135.3,1488.3
2025-05-11,S01,Mumbai,Espresso,4,41.64,166.56
2025-05-11,S01,Mumbai,Latte,5,66.1,330.5
2025-05-11,S01,Mumbai,Cappuccino,3,91.03,273.09
2025-05-11,S01,Mumbai,Americano,5,103.39,516.95
2025-05-11,S01,Mumbai,Mocha,10,126.6,1266.0
2025-05-11,S02,Delhi,Espresso,4,43.64,174.56
2025-05-11,S02,Delhi,Latte,4,69.89,279.56
2025-05-11,S02,Delhi,Cappuccino,4,97.52,390.08
2025-05-11,S02,Delhi,Americano,7,111.02,777.14
2025-05-11,S02,Delhi,Mocha,1,127.82,127.82
2025-05-11,S03,Bengaluru,Espresso,7,43.35,303.45
2025-05-11,S03,Bengaluru,Latte,1,68.94,68.94
2025-05-11,S03,Bengaluru,Cappuccino,5,88.95,444.75
2025-05-11,S03,Bengaluru,Americano,5,116.03,580.15
2025-05-11,S03,Bengaluru,Mocha,6,137.57,825.42
2025-05-11,S04,Chennai,Espresso,2,45.87,91.74
2025-05-11,S04,Chennai,Latte,6,66.78,400.68
2025-05-11,S04,Chennai,Cappuccino,3,86.5,259.5
2025-05-11,S04,Chennai,Americano,6,110.68,664.08
2025-05-11,S04,Chennai,Mocha,8,126.84,1014.72
2025-05-11,S05,Kolkata,Espresso,4,50.31,201.24
2025-05-11,S05,Kolkata,Latte,5,74.54,372.7
2025-05-11,S05,Kolkata,Cappuccino,4,90.81,363.24
2025-05-11,S05,Kolkata,Americano,7,115.44,808.08
2025-05-11,S05,Kolkata,Mocha,2,129.12,258.24
2025-05-12,S01,Mumbai,Espresso,7,53.79,376.53
2025-05-12,S01,Mumbai,Latte,7,65.12,455.84
2025-05-12,S01,Mumbai,Cappuccino,8,88.77,710.16
2025-05-12,S01,Mumbai,Americano,5,108.5,542.5
2025-05-12,S01,Mumbai,Mocha,5,123.61,618.05
2025-05-12,S02,Delhi,Espresso,5,50.87,254.35
2025-05-12,S02,Delhi,Latte,6,78.69,472.14
2025-05-12,S02,Delhi,Cappuccino,3,96.74,290.22
2025-05-12,S02,Delhi,Americano,4,108.34,433.36
2025-05-12,S02,Delhi,Mocha,11,134.63,1480.93
2025-05-12,S03,Bengaluru,Espresso,3,49.75,149.25
2025-05-12,S03,Bengaluru,Latte,6,65.74,394.44
2025-05-12,S03,Bengaluru,Cappuccino,11,89.4,983.4
2025-05-12,S03,Bengaluru,Americano,9,107.99,971.91
2025-05-12,S03,Bengaluru,Mocha,2,129.04,258.08
2025-05-12,S04,Chennai,Espresso,5,53.76,268.8
2025-05-12,S04,Chennai,Latte,7,68.55,479.85
2025-05-12,S04,Chennai,Cappuccino,7,84.51,591.57
2025-05-12,S04,Chennai,Americano,6,102.92,617.52
2025-05-12,S04,Chennai,Mocha,5,131.72,658.6
2025-05-12,S05,Kolkata,Espresso,3,42.78,128.34
2025-05-12,S05,Kolkata,Latte,7,66.62,466.34
2025-05-12,S05,Kolkata,Cappuccino,6,98.1,588.6
2025-05-12,S05,Kolkata,Americano,7,119.06,833.42
2025-05-12,S05,Kolkata,Mocha,8,127.47,1019.76
2025-05-13,S01,Mumbai,Espresso,1,49.46,49.46
2025-05-13,S01,Mumbai,Latte,3,72.78,218.34
2025-05-13,S01,Mumbai,Cappuccino,6,87.74,526.44
2025-05-13,S01,Mumbai,Americano,5,105.43,527.15
2025-05-13,S01,Mumbai,Mocha,3,131.6,394.8
